person_id,person_name,start_date,end_date,ptm_id,party_id,term_id,id,party,party_subtitle,party_role,organisation_name,organisation_subtitle,organisation_role,area
844,SIDI YAKUBU,2007-05-29,2011-05-29,6,6636,2007,6637,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Machina/Nguru/Yusufari/Karasuwa
844,SIDI YAKUBU,2011-05-29,2015-05-29,7,6636,2011,6637,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Machina/Nguru/Yusufari/Karasuwa
727,IFEANYI CHRIS EMEKA AZUBAGO,1979-05-29,1983-05-29,0,6331,1979,6332,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Nnewi North/Nnewi South/Ekwusigo
727,IFEANYI CHRIS EMEKA AZUBAGO,1983-05-29,1992-05-29,1,6331,1983,6332,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Nnewi North/Nnewi South/Ekwusigo
727,IFEANYI CHRIS EMEKA AZUBAGO,1992-05-29,1998-05-29,2,6331,1992,6332,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Nnewi North/Nnewi South/Ekwusigo
727,IFEANYI CHRIS EMEKA AZUBAGO,1998-05-29,1999-05-29,3,6331,1998,6332,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Nnewi North/Nnewi South/Ekwusigo
727,IFEANYI CHRIS EMEKA AZUBAGO,1999-05-29,2003-05-29,4,6331,1999,6332,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Nnewi North/Nnewi South/Ekwusigo
727,IFEANYI CHRIS EMEKA AZUBAGO,2003-05-29,2007-05-29,5,6331,2003,6332,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Nnewi North/Nnewi South/Ekwusigo
727,IFEANYI CHRIS EMEKA AZUBAGO,2007-05-29,2011-05-29,6,6331,2007,6332,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Nnewi North/Nnewi South/Ekwusigo
727,IFEANYI CHRIS EMEKA AZUBAGO,2011-05-29,2015-05-29,7,6331,2011,6332,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Nnewi North/Nnewi South/Ekwusigo
338,NKIRUKA ONYEJEOCHA,2011-05-29,2015-05-29,0,3043,2011,3430,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Isuikwuato/Umunneochi
75,ALIYU SANI MADAKI,2011-05-29,2014,0,2922,2011,3231,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Dala
75,ALIYU SANI MADAKI,2014,2015-05-29,0,6859,2011,3231,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Dala
188,GARBA DATTI MUHAMMAD,2007-05-29,2011-05-29,0,2854,2007,2340,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,
188,GARBA DATTI MUHAMMAD,2011-05-29,2013-07-30,1,2854,2011,3317,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Sabon Gari
188,GARBA DATTI MUHAMMAD,2013-07-31,2015-05-29,1,5701,2011,3317,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Sabon Gari
866,BALOGUN YAKUB ABIODUN,1979-05-29,1983-05-29,0,6688,1979,6689,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Lagos Island II
866,BALOGUN YAKUB ABIODUN,1983-05-29,1992-05-29,1,6688,1983,6689,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Lagos Island II
866,BALOGUN YAKUB ABIODUN,1992-05-29,1998-05-29,2,6688,1992,6689,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Lagos Island II
866,BALOGUN YAKUB ABIODUN,1998-05-29,1999-05-29,3,6688,1998,6689,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Lagos Island II
866,BALOGUN YAKUB ABIODUN,1999-05-29,2003-05-29,4,6688,1999,6689,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Lagos Island II
866,BALOGUN YAKUB ABIODUN,2003-05-29,2007-05-29,5,6688,2003,6689,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Lagos Island II
866,BALOGUN YAKUB ABIODUN,2007-05-29,2011-05-29,6,6688,2007,6689,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Lagos Island II
866,BALOGUN YAKUB ABIODUN,2011-05-29,2015-05-29,7,6688,2011,6689,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Lagos Island II
850,OGHENE EMMA EGOH,1979-05-29,1983-05-29,0,6649,1979,6650,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Amuwo-Odofin
850,OGHENE EMMA EGOH,1983-05-29,1992-05-29,1,6649,1983,6650,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Amuwo-Odofin
850,OGHENE EMMA EGOH,1992-05-29,1998-05-29,2,6649,1992,6650,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Amuwo-Odofin
850,OGHENE EMMA EGOH,1998-05-29,1999-05-29,3,6649,1998,6650,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Amuwo-Odofin
850,OGHENE EMMA EGOH,1999-05-29,2003-05-29,4,6649,1999,6650,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Amuwo-Odofin
850,OGHENE EMMA EGOH,2003-05-29,2007-05-29,5,6649,2003,6650,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Amuwo-Odofin
850,OGHENE EMMA EGOH,2007-05-29,2011-05-29,6,6649,2007,6650,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Amuwo-Odofin
850,OGHENE EMMA EGOH,2011-05-29,2015-05-29,7,6649,2011,6650,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Amuwo-Odofin
921,SAMAILA SULEIMAN,2015,2015-05-29,0,6849,2011,6850,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kaduna North
917,EMEKENGWA BONIFACE SUNDAY,1979-05-29,1983-05-29,0,6813,1979,6814,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikwerre/Emohua
917,EMEKENGWA BONIFACE SUNDAY,1983-05-29,1992-05-29,1,6813,1983,6814,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikwerre/Emohua
917,EMEKENGWA BONIFACE SUNDAY,1992-05-29,1998-05-29,2,6813,1992,6814,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikwerre/Emohua
917,EMEKENGWA BONIFACE SUNDAY,1998-05-29,1999-05-29,3,6813,1998,6814,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikwerre/Emohua
917,EMEKENGWA BONIFACE SUNDAY,1999-05-29,2003-05-29,4,6813,1999,6814,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikwerre/Emohua
917,EMEKENGWA BONIFACE SUNDAY,2003-05-29,2007-05-29,5,6813,2003,6814,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikwerre/Emohua
917,EMEKENGWA BONIFACE SUNDAY,2007-05-29,2011-05-29,6,6813,2007,6814,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikwerre/Emohua
917,EMEKENGWA BONIFACE SUNDAY,2011-05-29,2015-05-29,7,6813,2011,6814,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikwerre/Emohua
905,OLADELE OLATUNBOSUN GEORGE,1979-05-29,1983-05-29,0,6785,1979,6786,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Irepo/Orelope/Olorunsogo
905,OLADELE OLATUNBOSUN GEORGE,1983-05-29,1992-05-29,1,6785,1983,6786,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Irepo/Orelope/Olorunsogo
905,OLADELE OLATUNBOSUN GEORGE,1992-05-29,1998-05-29,2,6785,1992,6786,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Irepo/Orelope/Olorunsogo
905,OLADELE OLATUNBOSUN GEORGE,1998-05-29,1999-05-29,3,6785,1998,6786,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Irepo/Orelope/Olorunsogo
905,OLADELE OLATUNBOSUN GEORGE,1999-05-29,2003-05-29,4,6785,1999,6786,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Irepo/Orelope/Olorunsogo
905,OLADELE OLATUNBOSUN GEORGE,2003-05-29,2007-05-29,5,6785,2003,6786,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Irepo/Orelope/Olorunsogo
905,OLADELE OLATUNBOSUN GEORGE,2007-05-29,2011-05-29,6,6785,2007,6786,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Irepo/Orelope/Olorunsogo
905,OLADELE OLATUNBOSUN GEORGE,2011-05-29,2015-05-29,7,6785,2011,6786,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Irepo/Orelope/Olorunsogo
862,BABAJINMI ADEGOKE BENSON,1979-05-29,1983-05-29,0,6676,1979,6677,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ikorodu
862,BABAJINMI ADEGOKE BENSON,1983-05-29,1992-05-29,1,6676,1983,6677,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ikorodu
862,BABAJINMI ADEGOKE BENSON,1992-05-29,1998-05-29,2,6676,1992,6677,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ikorodu
862,BABAJINMI ADEGOKE BENSON,1998-05-29,1999-05-29,3,6676,1998,6677,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ikorodu
862,BABAJINMI ADEGOKE BENSON,1999-05-29,2003-05-29,4,6676,1999,6677,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ikorodu
862,BABAJINMI ADEGOKE BENSON,2003-05-29,2007-05-29,5,6676,2003,6677,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ikorodu
862,BABAJINMI ADEGOKE BENSON,2007-05-29,2011-05-29,6,6676,2007,6677,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ikorodu
862,BABAJINMI ADEGOKE BENSON,2011-05-29,2015-05-29,7,6676,2011,6677,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ikorodu
846,AYODEJI ADEBAYO JOSEPH,1979-05-29,1983-05-29,0,6641,1979,6642,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Apapa
846,AYODEJI ADEBAYO JOSEPH,1983-05-29,1992-05-29,1,6641,1983,6642,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Apapa
846,AYODEJI ADEBAYO JOSEPH,1992-05-29,1998-05-29,2,6641,1992,6642,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Apapa
846,AYODEJI ADEBAYO JOSEPH,1998-05-29,1999-05-29,3,6641,1998,6642,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Apapa
846,AYODEJI ADEBAYO JOSEPH,1999-05-29,2003-05-29,4,6641,1999,6642,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Apapa
846,AYODEJI ADEBAYO JOSEPH,2003-05-29,2007-05-29,5,6641,2003,6642,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Apapa
846,AYODEJI ADEBAYO JOSEPH,2007-05-29,2011-05-29,6,6641,2007,6642,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Apapa
846,AYODEJI ADEBAYO JOSEPH,2011-05-29,2015-05-29,7,6641,2011,6642,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Apapa
831,Usman Ibrahim Auyo,1979-05-29,1983-05-29,0,6598,1979,6599,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Hadejia/Kafin Hausa
831,Usman Ibrahim Auyo,1983-05-29,1992-05-29,1,6598,1983,6599,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Hadejia/Kafin Hausa
831,Usman Ibrahim Auyo,1992-05-29,1998-05-29,2,6598,1992,6599,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Hadejia/Kafin Hausa
831,Usman Ibrahim Auyo,1998-05-29,1999-05-29,3,6598,1998,6599,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Hadejia/Kafin Hausa
831,Usman Ibrahim Auyo,1999-05-29,2003-05-29,4,6598,1999,6599,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Hadejia/Kafin Hausa
831,Usman Ibrahim Auyo,2003-05-29,2007-05-29,5,6598,2003,6599,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Hadejia/Kafin Hausa
831,Usman Ibrahim Auyo,2007-05-29,2011-05-29,6,6598,2007,6599,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Hadejia/Kafin Hausa
831,Usman Ibrahim Auyo,2011-05-29,2015-05-29,7,6598,2011,6599,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Hadejia/Kafin Hausa
814,HUSSEINI SULEIMAN KANGIWA,1979-05-29,1983-05-29,0,6545,1979,6546,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Arewa/Dandi
814,HUSSEINI SULEIMAN KANGIWA,1983-05-29,1992-05-29,1,6545,1983,6546,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Arewa/Dandi
814,HUSSEINI SULEIMAN KANGIWA,1992-05-29,1998-05-29,2,6545,1992,6546,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Arewa/Dandi
814,HUSSEINI SULEIMAN KANGIWA,1998-05-29,1999-05-29,3,6545,1998,6546,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Arewa/Dandi
814,HUSSEINI SULEIMAN KANGIWA,1999-05-29,2003-05-29,4,6545,1999,6546,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Arewa/Dandi
814,HUSSEINI SULEIMAN KANGIWA,2003-05-29,2007-05-29,5,6545,2003,6546,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Arewa/Dandi
814,HUSSEINI SULEIMAN KANGIWA,2007-05-29,2011-05-29,6,6545,2007,6546,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Arewa/Dandi
814,HUSSEINI SULEIMAN KANGIWA,2011-05-29,2015-05-29,7,6545,2011,6546,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Arewa/Dandi
781,UMAR YAKUBU BARDE,1979-05-29,1983-05-29,0,6463,1979,6464,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Chikun/Kajuru
781,UMAR YAKUBU BARDE,1983-05-29,1992-05-29,1,6463,1983,6464,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Chikun/Kajuru
781,UMAR YAKUBU BARDE,1992-05-29,1998-05-29,2,6463,1992,6464,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Chikun/Kajuru
781,UMAR YAKUBU BARDE,1998-05-29,1999-05-29,3,6463,1998,6464,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Chikun/Kajuru
781,UMAR YAKUBU BARDE,1999-05-29,2003-05-29,4,6463,1999,6464,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Chikun/Kajuru
781,UMAR YAKUBU BARDE,2003-05-29,2007-05-29,5,6463,2003,6464,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Chikun/Kajuru
781,UMAR YAKUBU BARDE,2007-05-29,2011-05-29,6,6463,2007,6464,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Chikun/Kajuru
781,UMAR YAKUBU BARDE,2011-05-29,2015-05-29,7,6463,2011,6464,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Chikun/Kajuru
904,PRINCE AKEEM ADENIYI ADEYEMI,1979-05-29,1983-05-29,0,6783,1979,6784,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Afijio/Oyo East/Oyo West/ Atiba
904,PRINCE AKEEM ADENIYI ADEYEMI,1983-05-29,1992-05-29,1,6783,1983,6784,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Afijio/Oyo East/Oyo West/ Atiba
904,PRINCE AKEEM ADENIYI ADEYEMI,1992-05-29,1998-05-29,2,6783,1992,6784,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Afijio/Oyo East/Oyo West/ Atiba
904,PRINCE AKEEM ADENIYI ADEYEMI,1998-05-29,1999-05-29,3,6783,1998,6784,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Afijio/Oyo East/Oyo West/ Atiba
904,PRINCE AKEEM ADENIYI ADEYEMI,1999-05-29,2003-05-29,4,6783,1999,6784,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Afijio/Oyo East/Oyo West/ Atiba
904,PRINCE AKEEM ADENIYI ADEYEMI,2003-05-29,2007-05-29,5,6783,2003,6784,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Afijio/Oyo East/Oyo West/ Atiba
904,PRINCE AKEEM ADENIYI ADEYEMI,2007-05-29,2011-05-29,6,6783,2007,6784,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Afijio/Oyo East/Oyo West/ Atiba
904,PRINCE AKEEM ADENIYI ADEYEMI,2011-05-29,2015-05-29,7,6783,2011,6784,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Afijio/Oyo East/Oyo West/ Atiba
861,ELIJAH OLUWATAYO ADEWALE,1979-05-29,1983-05-29,0,6674,1979,6675,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ifako Ijaye
861,ELIJAH OLUWATAYO ADEWALE,1983-05-29,1992-05-29,1,6674,1983,6675,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ifako Ijaye
861,ELIJAH OLUWATAYO ADEWALE,1992-05-29,1998-05-29,2,6674,1992,6675,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ifako Ijaye
861,ELIJAH OLUWATAYO ADEWALE,1998-05-29,1999-05-29,3,6674,1998,6675,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ifako Ijaye
861,ELIJAH OLUWATAYO ADEWALE,1999-05-29,2003-05-29,4,6674,1999,6675,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ifako Ijaye
861,ELIJAH OLUWATAYO ADEWALE,2003-05-29,2007-05-29,5,6674,2003,6675,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ifako Ijaye
861,ELIJAH OLUWATAYO ADEWALE,2007-05-29,2011-05-29,6,6674,2007,6675,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ifako Ijaye
861,ELIJAH OLUWATAYO ADEWALE,2011-05-29,2015-05-29,7,6674,2011,6675,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ifako Ijaye
830,ABDUSSAMAD DASUKI,1979-05-29,1983-05-29,0,6595,1979,6596,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kebbe/Tambuwal
830,ABDUSSAMAD DASUKI,1983-05-29,1992-05-29,1,6595,1983,6596,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kebbe/Tambuwal
830,ABDUSSAMAD DASUKI,1992-05-29,1998-05-29,2,6595,1992,6596,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kebbe/Tambuwal
830,ABDUSSAMAD DASUKI,1998-05-29,1999-05-29,3,6595,1998,6596,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kebbe/Tambuwal
830,ABDUSSAMAD DASUKI,1999-05-29,2003-05-29,4,6595,1999,6596,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kebbe/Tambuwal
830,ABDUSSAMAD DASUKI,2003-05-29,2007-05-29,5,6595,2003,6596,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kebbe/Tambuwal
830,ABDUSSAMAD DASUKI,2007-05-29,2011-05-29,6,6595,2007,6596,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kebbe/Tambuwal
830,ABDUSSAMAD DASUKI,2011-05-29,2015-05-29,7,6595,2011,6596,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kebbe/Tambuwal
568,Adekoya Adesegun Abdul-Majeed,1979-05-29,1983-05-29,0,5897,1979,5898,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ijebu North/Ijebu East/Ogun Waterside
568,Adekoya Adesegun Abdul-Majeed,1983-05-29,1992-05-29,1,5897,1983,5898,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ijebu North/Ijebu East/Ogun Waterside
568,Adekoya Adesegun Abdul-Majeed,1992-05-29,1998-05-29,2,5897,1992,5898,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ijebu North/Ijebu East/Ogun Waterside
568,Adekoya Adesegun Abdul-Majeed,1998-05-29,1999-05-29,3,5897,1998,5898,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ijebu North/Ijebu East/Ogun Waterside
568,Adekoya Adesegun Abdul-Majeed,1999-05-29,2003-05-29,4,5897,1999,5898,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ijebu North/Ijebu East/Ogun Waterside
568,Adekoya Adesegun Abdul-Majeed,2003-05-29,2007-05-29,5,5897,2003,5898,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ijebu North/Ijebu East/Ogun Waterside
568,Adekoya Adesegun Abdul-Majeed,2007-05-29,2011-05-29,6,5897,2007,5898,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ijebu North/Ijebu East/Ogun Waterside
568,Adekoya Adesegun Abdul-Majeed,2011-05-29,2015-05-29,7,5897,2011,5898,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ijebu North/Ijebu East/Ogun Waterside
728,ANAYO EDWIN,1979-05-29,1983-05-29,0,6334,1979,6335,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ezza North/Ishelu
728,ANAYO EDWIN,1983-05-29,1992-05-29,1,6334,1983,6335,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ezza North/Ishelu
728,ANAYO EDWIN,1992-05-29,1998-05-29,2,6334,1992,6335,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ezza North/Ishelu
728,ANAYO EDWIN,1998-05-29,1999-05-29,3,6334,1998,6335,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ezza North/Ishelu
728,ANAYO EDWIN,1999-05-29,2003-05-29,4,6334,1999,6335,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ezza North/Ishelu
728,ANAYO EDWIN,2003-05-29,2007-05-29,5,6334,2003,6335,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ezza North/Ishelu
728,ANAYO EDWIN,2007-05-29,2011-05-29,6,6334,2007,6335,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ezza North/Ishelu
728,ANAYO EDWIN,2011-05-29,2015-05-29,7,6334,2011,6335,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ezza North/Ishelu
729,ANOHU CHUKWUEMEKA REGINALD,1979-05-29,1983-05-29,0,6337,1979,6338,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ihiala
729,ANOHU CHUKWUEMEKA REGINALD,1983-05-29,1992-05-29,1,6337,1983,6338,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ihiala
729,ANOHU CHUKWUEMEKA REGINALD,1992-05-29,1998-05-29,2,6337,1992,6338,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ihiala
729,ANOHU CHUKWUEMEKA REGINALD,1998-05-29,1999-05-29,3,6337,1998,6338,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ihiala
729,ANOHU CHUKWUEMEKA REGINALD,1999-05-29,2003-05-29,4,6337,1999,6338,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ihiala
729,ANOHU CHUKWUEMEKA REGINALD,2003-05-29,2007-05-29,5,6337,2003,6338,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ihiala
729,ANOHU CHUKWUEMEKA REGINALD,2007-05-29,2011-05-29,6,6337,2007,6338,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ihiala
729,ANOHU CHUKWUEMEKA REGINALD,2011-05-29,2015-05-29,7,6337,2011,6338,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ihiala
922,GARBA IBRAHIM MOHAMMED,2011,2011-05-29,0,6860,2007,6861,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gwale
922,GARBA IBRAHIM MOHAMMED,2011-05-29,2015-05-29,1,6860,2011,6861,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gwale
906,OLATUBOSUN OLAJIDE BOLADALE,1979-05-29,1983-05-29,0,6787,1979,6788,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Saki East/Saki West/Atigbo
906,OLATUBOSUN OLAJIDE BOLADALE,1983-05-29,1992-05-29,1,6787,1983,6788,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Saki East/Saki West/Atigbo
906,OLATUBOSUN OLAJIDE BOLADALE,1992-05-29,1998-05-29,2,6787,1992,6788,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Saki East/Saki West/Atigbo
906,OLATUBOSUN OLAJIDE BOLADALE,1998-05-29,1999-05-29,3,6787,1998,6788,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Saki East/Saki West/Atigbo
906,OLATUBOSUN OLAJIDE BOLADALE,1999-05-29,2003-05-29,4,6787,1999,6788,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Saki East/Saki West/Atigbo
906,OLATUBOSUN OLAJIDE BOLADALE,2003-05-29,2007-05-29,5,6787,2003,6788,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Saki East/Saki West/Atigbo
906,OLATUBOSUN OLAJIDE BOLADALE,2007-05-29,2011-05-29,6,6787,2007,6788,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Saki East/Saki West/Atigbo
906,OLATUBOSUN OLAJIDE BOLADALE,2011-05-29,2015-05-29,7,6787,2011,6788,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Saki East/Saki West/Atigbo
863,BARR (MRS) RITA ORJI,1979-05-29,1983-05-29,0,6679,1979,6680,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ajeromi/Ifelodun
863,BARR (MRS) RITA ORJI,1983-05-29,1992-05-29,1,6679,1983,6680,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ajeromi/Ifelodun
863,BARR (MRS) RITA ORJI,1992-05-29,1998-05-29,2,6679,1992,6680,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ajeromi/Ifelodun
863,BARR (MRS) RITA ORJI,1998-05-29,1999-05-29,3,6679,1998,6680,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ajeromi/Ifelodun
863,BARR (MRS) RITA ORJI,1999-05-29,2003-05-29,4,6679,1999,6680,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ajeromi/Ifelodun
863,BARR (MRS) RITA ORJI,2003-05-29,2007-05-29,5,6679,2003,6680,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ajeromi/Ifelodun
